Byteball Bytes,https://coinmarketcap.com/currencies/byteball/,172.569
MaidSafeCoin,https://coinmarketcap.com/currencies/maidsafecoin/,0.245367
Power Ledger,https://coinmarketcap.com/currencies/power-ledger/,0.304026
Neblio,https://coinmarketcap.com/currencies/neblio/,8.53825
Emercoin,https://coinmarketcap.com/currencies/emercoin/,2.65797
Dent,https://coinmarketcap.com/currencies/dent/,0.0101916
ChainLink,https://coinmarketcap.com/currencies/chainlink/,0.30393
TenX,https://coinmarketcap.com/currencies/tenx/,0.971538
Skycoin,https://coinmarketcap.com/currencies/skycoin/,12.9621
Bancor,https://coinmarketcap.com/currencies/bancor/,2.32696
Dentacoin,https://coinmarketcap.com/currencies/dentacoin/,0.000298722
Credits,https://coinmarketcap.com/currencies/credits/,0.704615
Cindicator,https://coinmarketcap.com/currencies/cindicator/,0.0645046
Cindicator,https://coinmarketcap.com/currencies/cindicator/,0.0643578
Achain,https://coinmarketcap.com/currencies/achain/,0.199064
Metal,https://coinmarketcap.com/currencies/metal/,4.1233
Storj,https://coinmarketcap.com/currencies/storj/,0.687385
Genaro Network,https://coinmarketcap.com/currencies/genaro-network/,0.368793
Particl,https://coinmarketcap.com/currencies/particl/,9.72419
MinexCoin,https://coinmarketcap.com/currencies/minexcoin/,24.2965
Genesis Vision,https://coinmarketcap.com/currencies/genesis-vision/,22.9115
Enjin Coin,https://coinmarketcap.com/currencies/enjin-coin/,0.112794
Iconomi,https://coinmarketcap.com/currencies/iconomi/,0.839731
Nexus,https://coinmarketcap.com/currencies/nexus/,1.47588
Cube,https://coinmarketcap.com/currencies/cube/,0.0130567
POA Network,https://coinmarketcap.com/currencies/poa-network/,0.398616
Pillar,https://coinmarketcap.com/currencies/pillar/,0.350893
Bitcore,https://coinmarketcap.com/currencies/bitcore/,6.14794
WAX,https://coinmarketcap.com/currencies/wax/,0.159803
Polymath,https://coinmarketcap.com/currencies/polymath-network/,0.327477
Aragon,https://coinmarketcap.com/currencies/aragon/,2.97976
Vertcoin,https://coinmarketcap.com/currencies/vertcoin/,1.79368
Raiden Networ...,https://coinmarketcap.com/currencies/raiden-network-token/,1.55301
Civic,https://coinmarketcap.com/currencies/civic/,0.225676
Decentraland,https://coinmarketcap.com/currencies/decentraland/,0.0729902
Dynamic Tradi...,https://coinmarketcap.com/currencies/dynamic-trading-rights/,0.0639979
Blocknet,https://coinmarketcap.com/currencies/blocknet/,14.5995
GameCredits,https://coinmarketcap.com/currencies/gamecredits/,1.1471
iExec RLC,https://coinmarketcap.com/currencies/rlc/,0.907021
Theta Token,https://coinmarketcap.com/currencies/theta-token/,0.123365
Oyster,https://coinmarketcap.com/currencies/oyster/,1.00492
Quantstamp,https://coinmarketcap.com/currencies/quantstamp/,0.115559
BitcoinDark,https://coinmarketcap.com/currencies/bitcoindark/,54.3014
Matrix AI Net...,https://coinmarketcap.com/currencies/matrix-ai-network/,0.461535
Santiment Net...,https://coinmarketcap.com/currencies/santiment/,1.09104
Po.et,https://coinmarketcap.com/currencies/poet/,0.0303617
Time New Bank,https://coinmarketcap.com/currencies/time-new-bank/,0.0300131
SingularityNET,https://coinmarketcap.com/currencies/singularitynet/,0.129634
Gnosis,https://coinmarketcap.com/currencies/gnosis-gno/,60.9887
CyberMiles,https://coinmarketcap.com/currencies/cybermiles/,0.111694
Monaco,https://coinmarketcap.com/currencies/monaco/,4.98515
ZenCash,https://coinmarketcap.com/currencies/zencash/,18.2782
Ubiq,https://coinmarketcap.com/currencies/ubiq/,1.5317
Ignis,https://coinmarketcap.com/currencies/ignis/,0.0797872
SIRIN LABS Token,https://coinmarketcap.com/currencies/sirin-labs-token/,0.259658
Pura,https://coinmarketcap.com/currencies/pura/,0.332966
NavCoin,https://coinmarketcap.com/currencies/nav-coin/,0.91804
SmartCash,https://coinmarketcap.com/currencies/smartcash/,0.0675094
Arcblock,https://coinmarketcap.com/currencies/arcblock/,0.605159
Fusion,https://coinmarketcap.com/currencies/fusion/,2.02004
DEW,https://coinmarketcap.com/currencies/dew/,0.537757
XTRABYTES,https://coinmarketcap.com/currencies/xtrabytes/,0.128533
PayPie,https://coinmarketcap.com/currencies/paypie/,0.654503
BridgeCoin,https://coinmarketcap.com/currencies/bridgecoin/,1.99721
Gifto,https://coinmarketcap.com/currencies/gifto/,0.199288
Bluzelle,https://coinmarketcap.com/currencies/bluzelle/,0.320419
THEKEY,https://coinmarketcap.com/currencies/thekey/,0.0144343
ETHLend,https://coinmarketcap.com/currencies/ethlend/,0.0480272
Bibox Token,https://coinmarketcap.com/currencies/bibox-token/,0.486042
Edgeless,https://coinmarketcap.com/currencies/edgeless/,0.616482
High Performa...,https://coinmarketcap.com/currencies/high-performance-blockchain/,2.2655
DigitalNote,https://coinmarketcap.com/currencies/digitalnote/,0.00728091
Telcoin,https://coinmarketcap.com/currencies/telcoin/,0.00172009
Asch,https://coinmarketcap.com/currencies/asch/,0.519815
BLOCKv,https://coinmarketcap.com/currencies/blockv/,0.0316048
MediBloc,https://coinmarketcap.com/currencies/medibloc/,0.016308
AdEx,https://coinmarketcap.com/currencies/adx-net/,0.657136
Envion,https://coinmarketcap.com/currencies/envion/,0.447585
Ruff,https://coinmarketcap.com/currencies/ruff/,0.0561684
Eidoo,https://coinmarketcap.com/currencies/eidoo/,1.5922
SophiaTX,https://coinmarketcap.com/currencies/sophiatx/,0.242826
MediShares,https://coinmarketcap.com/currencies/medishares/,0.0955454
SaluS,https://coinmarketcap.com/currencies/salus/,45.702
BOScoin,https://coinmarketcap.com/currencies/boscoin/,0.104599
SmartMesh,https://coinmarketcap.com/currencies/smartmesh/,0.0315885
ION,https://coinmarketcap.com/currencies/ion/,2.17144
Scry.info,https://coinmarketcap.com/currencies/scryinfo/,0.148113
WePower,https://coinmarketcap.com/currencies/wepower/,0.109081
Loom Network,https://coinmarketcap.com/currencies/loom-network/,0.113124
Quantum Resis...,https://coinmarketcap.com/currencies/quantum-resistant-ledger/,0.832718
Ripio Credit ...,https://coinmarketcap.com/currencies/ripio-credit-network/,0.088413
CRYPTO20,https://coinmarketcap.com/currencies/c20/,1.0887
CasinoCoin,https://coinmarketcap.com/currencies/casinocoin/,0.00119038
Red Pulse,https://coinmarketcap.com/currencies/red-pulse/,0.0783943
Feathercoin,https://coinmarketcap.com/currencies/feathercoin/,0.216225
DATA,https://coinmarketcap.com/currencies/data/,0.00989629
OST,https://coinmarketcap.com/currencies/ost/,0.144599
Peercoin,https://coinmarketcap.com/currencies/peercoin/,1.67832
UTRUST,https://coinmarketcap.com/currencies/utrust/,0.143577
Experience Po...,https://coinmarketcap.com/currencies/experience-points/,0.000184305
QLINK,https://coinmarketcap.com/currencies/qlink/,0.165313
Ambrosus,https://coinmarketcap.com/currencies/amber/,0.273647
DeepBrain Chain,https://coinmarketcap.com/currencies/deepbrain-chain/,0.0437463
Modum,https://coinmarketcap.com/currencies/modum/,2.15331
SONM,https://coinmarketcap.com/currencies/sonm/,0.10935
Streamr DATAcoin,https://coinmarketcap.com/currencies/streamr-datacoin/,0.0575451
IoT Chain,https://coinmarketcap.com/currencies/iot-chain/,0.79842
BitBay,https://coinmarketcap.com/currencies/bitbay/,0.0383573
HTMLCOIN,https://coinmarketcap.com/currencies/html-coin/,0.000586383
AirSwap,https://coinmarketcap.com/currencies/airswap/,0.25014
Jibrel Network,https://coinmarketcap.com/currencies/jibrel-network/,0.249698
AppCoins,https://coinmarketcap.com/currencies/appcoins/,0.373102
Einsteinium,https://coinmarketcap.com/currencies/einsteinium/,0.171843
VIBE,https://coinmarketcap.com/currencies/vibe/,0.182474
Wings,https://coinmarketcap.com/currencies/wings/,0.401786
SpankChain,https://coinmarketcap.com/currencies/spankchain/,0.119708
TaaS,https://coinmarketcap.com/currencies/taas/,4.34445
SingularDTV,https://coinmarketcap.com/currencies/singulardtv/,0.0583426
Rock,https://coinmarketcap.com/currencies/rock/,0.130691
Gulden,https://coinmarketcap.com/currencies/gulden/,0.0880774
Ravencoin,https://coinmarketcap.com/currencies/ravencoin/,0.0474721
NAGA,https://coinmarketcap.com/currencies/naga/,0.598429
Melon,https://coinmarketcap.com/currencies/melon/,56.7701
